currentVersion,nextVersion,curId,curAffected,curType,curShape,nextId,nextAffected,nextType,nextShape,matched,similarityScore
3.4,3.5,558,"[org.antlr.analysis.Label, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,567,"[org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8
3.4,3.5,558,"[org.antlr.analysis.Label, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,569,"[org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.FASerializer, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8
3.4,3.5,558,"[org.antlr.analysis.Label, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,572,"[org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.7777777777777778
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,468,"[org.antlr.misc.BitSet, org.antlr.analysis.NFAState, org.antlr.tool.ErrorManager, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.75
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,469,"[org.antlr.misc.BitSet, org.antlr.analysis.NFAState, org.antlr.tool.ErrorManager, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,496,"[org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.GrammarNonDeterminismMessage]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,500,"[org.antlr.tool.GrammarDanglingStateMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,505,"[org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.tool.GrammarAnalysisAbortedMessage, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,507,"[org.antlr.tool.GrammarUnreachableAltsMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,510,"[org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,514,"[org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,true,1.0
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,516,"[org.antlr.tool.RecursionOverflowMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.DecisionProbe, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,518,"[org.antlr.tool.GrammarSemanticsMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,519,"[org.antlr.tool.GrammarSyntaxMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,522,"[org.antlr.tool.BuildDependencyGenerator, org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.75
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,524,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,525,"[org.antlr.tool.GrammarReport2, org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.75
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,527,"[org.antlr.tool.GrammarReport, org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.75
3.4,3.5,523,"[org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.NFAState, org.antlr.codegen.CodeGenerator, org.antlr.tool.NonRegularDecisionMessage, org.antlr.analysis.DFA, org.antlr.tool.AttributeScope, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,547,"[org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope]",cyclicDep,unknown,false,0.8
3.4,3.5,490,"[org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.AssignTokenTypesBehavior]",cyclicDep,unknown,475,"[org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.grammar.v3.AssignTokenTypesWalker, org.antlr.tool.GrammarNonDeterminismMessage]",cyclicDep,unknown,false,0.8333333333333334
3.4,3.5,490,"[org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.AssignTokenTypesBehavior]",cyclicDep,unknown,481,"[org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.GrammarNonDeterminismMessage]",cyclicDep,unknown,true,1.0
3.4,3.5,490,"[org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.AssignTokenTypesBehavior]",cyclicDep,unknown,483,"[org.antlr.tool.ErrorManager, org.antlr.tool.CompositeGrammar, org.antlr.tool.GrammarAST, org.antlr.tool.GrammarNonDeterminismMessage]",cyclicDep,unknown,false,0.8
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,463,"[org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,548,"[org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8333333333333334
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,554,"[org.antlr.analysis.DFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,true,1.0
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,555,"[org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAToDFAConverter, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,556,"[org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.9090909090909091
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,557,"[org.antlr.analysis.PredicateLabel, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAToDFAConverter, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.75
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,558,"[org.antlr.analysis.DFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.9090909090909091
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,566,"[org.antlr.analysis.DFAState, org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.tool.Interpreter, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8333333333333334
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,567,"[org.antlr.analysis.DFA, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8181818181818182
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,568,"[org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.tool.FASerializer, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.75
3.4,3.5,563,"[org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.Transition, org.antlr.analysis.Label, org.antlr.analysis.DFAState, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.tool.NameSpaceChecker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.misc.IntervalSet, org.antlr.analysis.DFA]",cyclicDep,unknown,570,"[org.antlr.analysis.DFAState, org.antlr.tool.NameSpaceChecker, org.antlr.analysis.DFA, org.antlr.tool.Grammar, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.Transition, org.antlr.codegen.CodeGenerator, org.antlr.tool.FASerializer, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.analysis.Label]",cyclicDep,unknown,false,0.8333333333333334
3.4,3.5,518,"[org.antlr.tool.ErrorManager, org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,509,"[org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,true,1.0
3.4,3.5,518,"[org.antlr.tool.ErrorManager, org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,511,"[org.antlr.tool.GrammarInsufficientPredicatesMessage, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,false,0.8
3.4,3.5,545,"[org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.Tool, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,523,"[org.antlr.tool.BuildDependencyGenerator, org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator]",cyclicDep,unknown,false,0.7777777777777778
3.4,3.5,545,"[org.antlr.tool.DOTGenerator, org.antlr.tool.ErrorManager, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.analysis.NFAState, org.antlr.Tool, org.antlr.codegen.CodeGenerator, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe]",cyclicDep,unknown,530,"[org.antlr.Tool, org.antlr.tool.ErrorManager, org.antlr.analysis.NFAState, org.antlr.analysis.DFA, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator]",cyclicDep,unknown,false,0.875
